"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","6217","Albania","WLD"," World",1997,"Export",6,2.919
"H1","ALB","6301","Albania","WLD"," World",1997,"Export",6,14.969
"H1","ALB","6302","Albania","WLD"," World",1997,"Export",6,124.452
"H1","ALB","6303","Albania","WLD"," World",1997,"Export",6,26.836
"H1","ALB","6304","Albania","WLD"," World",1997,"Export",6,21.616
"H1","ALB","6305","Albania","WLD"," World",1997,"Export",6,232.435
"H1","ALB","6306","Albania","WLD"," World",1997,"Export",6,17.325
"H1","ALB","6307","Albania","WLD"," World",1997,"Export",6,13.4
"H1","ALB","6309","Albania","WLD"," World",1997,"Export",6,33.482
"H1","ALB","6401","Albania","WLD"," World",1997,"Export",6,12.091
"H1","ALB","6403","Albania","WLD"," World",1997,"Export",6,2763.925
"H1","ALB","6404","Albania","WLD"," World",1997,"Export",6,32.78
"H1","ALB","6405","Albania","WLD"," World",1997,"Export",6,411.129
"H1","ALB","6406","Albania","WLD"," World",1997,"Export",6,21638.292
"H1","ALB","6504","Albania","WLD"," World",1997,"Export",6,1.056
"H1","ALB","6601","Albania","WLD"," World",1997,"Export",6,26.301
"H1","ALB","6702","Albania","WLD"," World",1997,"Export",6,0.099
"H1","ALB","6801","Albania","WLD"," World",1997,"Export",6,4.305
"H1","ALB","6802","Albania","WLD"," World",1997,"Export",6,25.574
"H1","ALB","6804","Albania","WLD"," World",1997,"Export",6,29.677
"H1","ALB","6808","Albania","WLD"," World",1997,"Export",6,0.171
"H1","ALB","6814","Albania","WLD"," World",1997,"Export",6,0.103
"H1","ALB","6815","Albania","WLD"," World",1997,"Export",6,4.203
"H1","ALB","6904","Albania","WLD"," World",1997,"Export",6,2.267
"H1","ALB","6905","Albania","WLD"," World",1997,"Export",6,11.268
"H1","ALB","6907","Albania","WLD"," World",1997,"Export",6,6.44
