"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","CHE","2701","Switzerland","WLD"," World",1997,"Export",6,22.48
"H1","CHE","2703","Switzerland","WLD"," World",1997,"Export",6,107.1
"H1","CHE","2704","Switzerland","WLD"," World",1997,"Export",6,7.136
"H1","CHE","2705","Switzerland","WLD"," World",1997,"Export",6,297.914
"H1","CHE","2706","Switzerland","WLD"," World",1997,"Export",6,0.037
"H1","CHE","2707","Switzerland","WLD"," World",1997,"Export",6,74.393
"H1","CHE","2708","Switzerland","WLD"," World",1997,"Export",6,182.417
"H1","CHE","2709","Switzerland","WLD"," World",1997,"Export",6,3.305
"H1","CHE","2710","Switzerland","WLD"," World",1997,"Export",6,164031.68
"H1","CHE","2711","Switzerland","WLD"," World",1997,"Export",6,12313.043
"H1","CHE","2712","Switzerland","WLD"," World",1997,"Export",6,903.187
"H1","CHE","2713","Switzerland","WLD"," World",1997,"Export",6,324.786
"H1","CHE","2714","Switzerland","WLD"," World",1997,"Export",6,0.32
"H1","CHE","2715","Switzerland","WLD"," World",1997,"Export",6,2498.821
"H1","CHE","2801","Switzerland","WLD"," World",1997,"Export",6,1606.863
"H1","CHE","2802","Switzerland","WLD"," World",1997,"Export",6,6.664
"H1","CHE","2803","Switzerland","WLD"," World",1997,"Export",6,137.399
"H1","CHE","2804","Switzerland","WLD"," World",1997,"Export",6,20527.55
"H1","CHE","2805","Switzerland","WLD"," World",1997,"Export",6,462.657
"H1","CHE","2806","Switzerland","WLD"," World",1997,"Export",6,2733.124
"H1","CHE","2807","Switzerland","WLD"," World",1997,"Export",6,2845.455
"H1","CHE","2808","Switzerland","WLD"," World",1997,"Export",6,118.21
"H1","CHE","2809","Switzerland","WLD"," World",1997,"Export",6,5060.524
"H1","CHE","2810","Switzerland","WLD"," World",1997,"Export",6,37.531
"H1","CHE","2811","Switzerland","WLD"," World",1997,"Export",6,15626.784
"H1","CHE","2812","Switzerland","WLD"," World",1997,"Export",6,7642.393
"H1","CHE","2813","Switzerland","WLD"," World",1997,"Export",6,69.65
"H1","CHE","2814","Switzerland","WLD"," World",1997,"Export",6,225.58
"H1","CHE","2815","Switzerland","WLD"," World",1997,"Export",6,4079.399
"H1","CHE","2816","Switzerland","WLD"," World",1997,"Export",6,229.703
"H1","CHE","2817","Switzerland","WLD"," World",1997,"Export",6,43.049
"H1","CHE","2818","Switzerland","WLD"," World",1997,"Export",6,1906.149
"H1","CHE","2819","Switzerland","WLD"," World",1997,"Export",6,1543.598
"H1","CHE","2820","Switzerland","WLD"," World",1997,"Export",6,34.015
"H1","CHE","2821","Switzerland","WLD"," World",1997,"Export",6,222.111
"H1","CHE","2822","Switzerland","WLD"," World",1997,"Export",6,36.255
"H1","CHE","2823","Switzerland","WLD"," World",1997,"Export",6,500.9
"H1","CHE","2824","Switzerland","WLD"," World",1997,"Export",6,29.893
"H1","CHE","2825","Switzerland","WLD"," World",1997,"Export",6,2301.786
"H1","CHE","2826","Switzerland","WLD"," World",1997,"Export",6,621.39
"H1","CHE","2827","Switzerland","WLD"," World",1997,"Export",6,5215.63
"H1","CHE","2828","Switzerland","WLD"," World",1997,"Export",6,760.514
"H1","CHE","2829","Switzerland","WLD"," World",1997,"Export",6,2808.73
"H1","CHE","2830","Switzerland","WLD"," World",1997,"Export",6,415.029
"H1","CHE","2831","Switzerland","WLD"," World",1997,"Export",6,799.255
"H1","CHE","2832","Switzerland","WLD"," World",1997,"Export",6,239.407
"H1","CHE","2833","Switzerland","WLD"," World",1997,"Export",6,1110.391
"H1","CHE","2834","Switzerland","WLD"," World",1997,"Export",6,355.142
"H1","CHE","2835","Switzerland","WLD"," World",1997,"Export",6,8321.049
"H1","CHE","2836","Switzerland","WLD"," World",1997,"Export",6,856.098
"H1","CHE","2837","Switzerland","WLD"," World",1997,"Export",6,83.289
"H1","CHE","2838","Switzerland","WLD"," World",1997,"Export",6,73.117
"H1","CHE","2839","Switzerland","WLD"," World",1997,"Export",6,2198.841
"H1","CHE","2840","Switzerland","WLD"," World",1997,"Export",6,152.22
"H1","CHE","2841","Switzerland","WLD"," World",1997,"Export",6,1472.568
"H1","CHE","2842","Switzerland","WLD"," World",1997,"Export",6,2631.094
"H1","CHE","2843","Switzerland","WLD"," World",1997,"Export",6,145810.464
"H1","CHE","2844","Switzerland","WLD"," World",1997,"Export",6,9184.341
"H1","CHE","2845","Switzerland","WLD"," World",1997,"Export",6,1411.191
"H1","CHE","2846","Switzerland","WLD"," World",1997,"Export",6,241.788
"H1","CHE","2847","Switzerland","WLD"," World",1997,"Export",6,149.403
"H1","CHE","2848","Switzerland","WLD"," World",1997,"Export",6,18.171
"H1","CHE","2849","Switzerland","WLD"," World",1997,"Export",6,5578.948
"H1","CHE","2850","Switzerland","WLD"," World",1997,"Export",6,876.218
"H1","CHE","2851","Switzerland","WLD"," World",1997,"Export",6,1932.649
"H1","CHE","2901","Switzerland","WLD"," World",1997,"Export",6,3433.584
"H1","CHE","2902","Switzerland","WLD"," World",1997,"Export",6,5407.105
"H1","CHE","2903","Switzerland","WLD"," World",1997,"Export",6,3185.325
"H1","CHE","2904","Switzerland","WLD"," World",1997,"Export",6,12938.21
"H1","CHE","2905","Switzerland","WLD"," World",1997,"Export",6,64130.952
"H1","CHE","2906","Switzerland","WLD"," World",1997,"Export",6,12138.746
"H1","CHE","2907","Switzerland","WLD"," World",1997,"Export",6,62661.912
"H1","CHE","2908","Switzerland","WLD"," World",1997,"Export",6,12773.363
"H1","CHE","2909","Switzerland","WLD"," World",1997,"Export",6,24011.412
"H1","CHE","2910","Switzerland","WLD"," World",1997,"Export",6,8245.536
"H1","CHE","2911","Switzerland","WLD"," World",1997,"Export",6,2513.776
"H1","CHE","2912","Switzerland","WLD"," World",1997,"Export",6,51929.684
"H1","CHE","2913","Switzerland","WLD"," World",1997,"Export",6,5169.74
"H1","CHE","2914","Switzerland","WLD"," World",1997,"Export",6,165090.32
"H1","CHE","2915","Switzerland","WLD"," World",1997,"Export",6,53203.472
"H1","CHE","2916","Switzerland","WLD"," World",1997,"Export",6,25413.596
"H1","CHE","2917","Switzerland","WLD"," World",1997,"Export",6,13521.979
"H1","CHE","2918","Switzerland","WLD"," World",1997,"Export",6,274313.6
"H1","CHE","2919","Switzerland","WLD"," World",1997,"Export",6,9090.582
"H1","CHE","2920","Switzerland","WLD"," World",1997,"Export",6,21644.196
"H1","CHE","2921","Switzerland","WLD"," World",1997,"Export",6,204075.264
"H1","CHE","2922","Switzerland","WLD"," World",1997,"Export",6,536009.248
"H1","CHE","2923","Switzerland","WLD"," World",1997,"Export",6,19678.962
"H1","CHE","2924","Switzerland","WLD"," World",1997,"Export",6,262053.2
"H1","CHE","2925","Switzerland","WLD"," World",1997,"Export",6,29189.844
"H1","CHE","2926","Switzerland","WLD"," World",1997,"Export",6,68444.232
"H1","CHE","2927","Switzerland","WLD"," World",1997,"Export",6,8449.606
"H1","CHE","2928","Switzerland","WLD"," World",1997,"Export",6,61364.108
"H1","CHE","2929","Switzerland","WLD"," World",1997,"Export",6,11723.963
"H1","CHE","2930","Switzerland","WLD"," World",1997,"Export",6,81096.296
"H1","CHE","2931","Switzerland","WLD"," World",1997,"Export",6,45414.184
"H1","CHE","2932","Switzerland","WLD"," World",1997,"Export",6,170917.104
"H1","CHE","2933","Switzerland","WLD"," World",1997,"Export",6,2335398.144
"H1","CHE","2934","Switzerland","WLD"," World",1997,"Export",6,783879.488
"H1","CHE","2935","Switzerland","WLD"," World",1997,"Export",6,146425.216
"H1","CHE","2936","Switzerland","WLD"," World",1997,"Export",6,586421.952
"H1","CHE","2937","Switzerland","WLD"," World",1997,"Export",6,288088.384
"H1","CHE","2938","Switzerland","WLD"," World",1997,"Export",6,44783.04
"H1","CHE","2939","Switzerland","WLD"," World",1997,"Export",6,164501.248
"H1","CHE","2940","Switzerland","WLD"," World",1997,"Export",6,10001.649
"H1","CHE","2941","Switzerland","WLD"," World",1997,"Export",6,268734.016
"H1","CHE","2942","Switzerland","WLD"," World",1997,"Export",6,884.786
"H1","CHE","3001","Switzerland","WLD"," World",1997,"Export",6,36437.992
"H1","CHE","3002","Switzerland","WLD"," World",1997,"Export",6,777925.568
"H1","CHE","3003","Switzerland","WLD"," World",1997,"Export",6,190124.368
"H1","CHE","3004","Switzerland","WLD"," World",1997,"Export",6,5346979.328
"H1","CHE","3005","Switzerland","WLD"," World",1997,"Export",6,378754.464
"H1","CHE","3006","Switzerland","WLD"," World",1997,"Export",6,125744.952
"H1","CHE","3101","Switzerland","WLD"," World",1997,"Export",6,119.391
"H1","CHE","3102","Switzerland","WLD"," World",1997,"Export",6,328.692
"H1","CHE","3103","Switzerland","WLD"," World",1997,"Export",6,2.482
"H1","CHE","3104","Switzerland","WLD"," World",1997,"Export",6,1065.761
"H1","CHE","3105","Switzerland","WLD"," World",1997,"Export",6,2809.572
"H1","CHE","3201","Switzerland","WLD"," World",1997,"Export",6,68.052
"H1","CHE","3202","Switzerland","WLD"," World",1997,"Export",6,894.266
"H1","CHE","3203","Switzerland","WLD"," World",1997,"Export",6,3593.264
"H1","CHE","3204","Switzerland","WLD"," World",1997,"Export",6,1573815.68
"H1","CHE","3205","Switzerland","WLD"," World",1997,"Export",6,427.546
"H1","CHE","3206","Switzerland","WLD"," World",1997,"Export",6,14776.693
"H1","CHE","3207","Switzerland","WLD"," World",1997,"Export",6,2216.942
"H1","CHE","3208","Switzerland","WLD"," World",1997,"Export",6,110605.472
"H1","CHE","3209","Switzerland","WLD"," World",1997,"Export",6,21087.06
"H1","CHE","3210","Switzerland","WLD"," World",1997,"Export",6,23081.84
"H1","CHE","3211","Switzerland","WLD"," World",1997,"Export",6,644.15
"H1","CHE","3212","Switzerland","WLD"," World",1997,"Export",6,9624.65
"H1","CHE","3213","Switzerland","WLD"," World",1997,"Export",6,2894.481
"H1","CHE","3214","Switzerland","WLD"," World",1997,"Export",6,171556.096
"H1","CHE","3215","Switzerland","WLD"," World",1997,"Export",6,219052.704
"H1","CHE","3301","Switzerland","WLD"," World",1997,"Export",6,28742.668
"H1","CHE","3302","Switzerland","WLD"," World",1997,"Export",6,608059.008
"H1","CHE","3303","Switzerland","WLD"," World",1997,"Export",6,142822.528
"H1","CHE","3304","Switzerland","WLD"," World",1997,"Export",6,253208.288
"H1","CHE","3305","Switzerland","WLD"," World",1997,"Export",6,15292.092
"H1","CHE","3306","Switzerland","WLD"," World",1997,"Export",6,15556.581
"H1","CHE","3307","Switzerland","WLD"," World",1997,"Export",6,57235.744
